idnovel,date,score
2648,2020-04-01,0
2648,2020-05-01,0
2648,2020-06-01,0
2648,2020-07-01,0
2648,2020-08-01,0
2648,2020-09-01,0
2648,2020-10-01,0
2649,2020-01-01,0
2649,2020-02-01,0
2649,2020-03-01,0
2649,2020-04-01,0
2649,2020-05-01,0
2649,2020-06-01,0
2649,2020-07-01,0
2649,2020-08-01,0
2649,2020-09-01,0
2649,2020-10-01,0
2650,2020-01-01,0
2650,2020-02-01,0
2650,2020-03-01,0
2650,2020-04-01,0
2650,2020-05-01,68.83
2650,2020-06-01,5.37
2650,2020-07-01,0
2650,2020-08-01,0
2650,2020-09-01,0
2650,2020-10-01,0
2651,2020-01-01,0
2651,2020-02-01,0
2651,2020-03-01,0
2651,2020-04-01,0
2651,2020-05-01,0
2651,2020-06-01,0
2651,2020-07-01,0
2651,2020-08-01,0
2651,2020-09-01,0
2651,2020-10-01,0
2652,2020-01-01,0
2652,2020-02-01,0
2652,2020-03-01,0
2652,2020-04-01,0
2652,2020-05-01,0
2652,2020-06-01,0
2652,2020-07-01,0
2652,2020-08-01,0
2652,2020-09-01,0
2652,2020-10-01,0
2653,2020-01-01,0
2653,2020-02-01,0
2653,2020-03-01,0
2653,2020-04-01,0
2653,2020-05-01,0
2653,2020-06-01,0
2653,2020-07-01,0
2653,2020-08-01,0
2653,2020-09-01,0
2653,2020-10-01,0
2654,2020-01-01,0
2654,2020-02-01,0
2654,2020-03-01,0
2654,2020-04-01,0
2654,2020-05-01,0
2654,2020-06-01,0
2654,2020-07-01,0
2654,2020-08-01,0
2654,2020-09-01,0
2654,2020-10-01,0
2655,2020-01-01,0
2655,2020-02-01,0
2655,2020-03-01,0
2655,2020-04-01,0
2655,2020-05-01,0
2655,2020-06-01,0
2655,2020-07-01,0
2655,2020-08-01,0
2655,2020-09-01,47.41
2655,2020-10-01,0
2656,2020-01-01,0
2656,2020-02-01,0
2656,2020-03-01,0
2656,2020-04-01,0
2656,2020-05-01,0
2656,2020-06-01,0
2656,2020-07-01,0
2656,2020-08-01,0
2656,2020-09-01,0
2656,2020-10-01,0
2657,2020-01-01,0
2657,2020-02-01,0
2657,2020-03-01,0
2657,2020-04-01,0
2657,2020-05-01,3.98
2657,2020-06-01,0
2657,2020-07-01,0
2657,2020-08-01,0
2657,2020-09-01,0
2657,2020-10-01,0
2658,2020-01-01,0
2658,2020-02-01,0
2658,2020-03-01,0
2658,2020-04-01,0
2658,2020-05-01,28.41
2658,2020-06-01,0
2658,2020-07-01,0
2658,2020-08-01,0
2658,2020-09-01,0
2658,2020-10-01,0
2659,2020-01-01,0
2659,2020-02-01,0
2659,2020-03-01,0
2659,2020-04-01,0
2659,2020-05-01,0
2659,2020-06-01,0
2659,2020-07-01,0
2659,2020-08-01,0
2659,2020-09-01,0
2659,2020-10-01,0
2660,2020-01-01,0
2660,2020-02-01,0
2660,2020-03-01,0
2660,2020-04-01,0
2660,2020-05-01,0
2660,2020-06-01,0
2660,2020-07-01,7.49
2660,2020-08-01,0
2660,2020-09-01,0
2660,2020-10-01,24.29
2661,2020-01-01,0
2661,2020-02-01,0
2661,2020-03-01,0
2661,2020-04-01,0
2661,2020-05-01,0
2661,2020-06-01,0
2661,2020-07-01,0
2661,2020-08-01,0
2661,2020-09-01,0
2661,2020-10-01,0
2662,2020-01-01,0
2662,2020-02-01,0
2662,2020-03-01,0
2662,2020-04-01,0
2662,2020-05-01,85.11
2662,2020-06-01,0
2662,2020-07-01,0
2662,2020-08-01,0
2662,2020-09-01,0
2662,2020-10-01,0
2663,2020-01-01,0
2663,2020-02-01,0
2663,2020-03-01,0
2663,2020-04-01,0
2663,2020-05-01,0
2663,2020-06-01,0
2663,2020-07-01,0
2663,2020-08-01,61.66
2663,2020-09-01,0
2663,2020-10-01,0
2664,2020-01-01,0
2664,2020-02-01,6.03
2664,2020-03-01,0
2664,2020-04-01,98.09
2664,2020-05-01,0
2664,2020-06-01,67
2664,2020-07-01,0
2664,2020-08-01,0
2664,2020-09-01,0
2664,2020-10-01,0
2665,2020-01-01,0
2665,2020-02-01,0
2665,2020-03-01,0
2665,2020-04-01,0
2665,2020-05-01,0
2665,2020-06-01,0
2665,2020-07-01,0
2665,2020-08-01,0
2665,2020-09-01,0
2665,2020-10-01,0
2666,2020-01-01,0
2666,2020-02-01,0
2666,2020-03-01,0
2666,2020-04-01,0
2666,2020-05-01,0
2666,2020-06-01,0
2666,2020-07-01,0
2666,2020-08-01,0
2666,2020-09-01,0
2666,2020-10-01,0
2667,2020-01-01,0
2667,2020-02-01,0
2667,2020-03-01,0
2667,2020-04-01,0
2667,2020-05-01,0
2667,2020-06-01,0
2667,2020-07-01,0
2667,2020-08-01,0
2667,2020-09-01,0
2667,2020-10-01,0
2668,2020-01-01,0
2668,2020-02-01,0
2668,2020-03-01,0
2668,2020-04-01,0
2668,2020-05-01,57.28
2668,2020-06-01,0
2668,2020-07-01,0
2668,2020-08-01,0
2668,2020-09-01,0
2668,2020-10-01,0
2669,2020-01-01,0
2669,2020-02-01,0
2669,2020-03-01,0
2669,2020-04-01,65.16
2669,2020-05-01,0
2669,2020-06-01,0
2669,2020-07-01,0
2669,2020-08-01,67.73
2669,2020-09-01,23.29
2669,2020-10-01,41.3
2670,2020-01-01,0
2670,2020-02-01,89.8
2670,2020-03-01,17.06
2670,2020-04-01,0
2670,2020-05-01,0
2670,2020-06-01,10.88
2670,2020-07-01,0
2670,2020-08-01,12.92
2670,2020-09-01,0
2670,2020-10-01,0
2671,2020-01-01,0
2671,2020-02-01,0
2671,2020-03-01,0
2671,2020-04-01,0
2671,2020-05-01,0
2671,2020-06-01,0
2671,2020-07-01,0
2671,2020-08-01,60.33
2671,2020-09-01,0
2671,2020-10-01,0
2672,2020-01-01,0
2672,2020-02-01,0
2672,2020-03-01,0
2672,2020-04-01,0
2672,2020-05-01,0
2672,2020-06-01,0
2672,2020-07-01,0
2672,2020-08-01,0
2672,2020-09-01,0
2672,2020-10-01,0
2673,2020-01-01,8.28
2673,2020-02-01,0
2673,2020-03-01,0
2673,2020-04-01,0
2673,2020-05-01,46.25
2673,2020-06-01,97.09
2673,2020-07-01,39.28
2673,2020-08-01,0
2673,2020-09-01,0
2673,2020-10-01,0
2674,2020-01-01,0
2674,2020-02-01,0
2674,2020-03-01,0
2674,2020-04-01,0
2674,2020-05-01,17.83
2674,2020-06-01,0
2674,2020-07-01,0
2674,2020-08-01,0
2674,2020-09-01,0
2674,2020-10-01,0
2675,2020-01-01,11.51
2675,2020-02-01,0
2675,2020-03-01,0
2675,2020-04-01,0
2675,2020-05-01,0
2675,2020-06-01,0
2675,2020-07-01,0
2675,2020-08-01,0
2675,2020-09-01,0
2675,2020-10-01,0
2676,2020-01-01,0
2676,2020-02-01,0
2676,2020-03-01,0
2676,2020-04-01,0
2676,2020-05-01,36.24
2676,2020-06-01,0
2676,2020-07-01,0
2676,2020-08-01,0
2676,2020-09-01,0
2676,2020-10-01,0
2677,2020-01-01,0
2677,2020-02-01,0
2677,2020-03-01,0.38
2677,2020-04-01,0
2677,2020-05-01,0
2677,2020-06-01,0
2677,2020-07-01,0
2677,2020-08-01,0
2677,2020-09-01,0
2677,2020-10-01,0
2678,2020-01-01,0
2678,2020-02-01,0
2678,2020-03-01,0
2678,2020-04-01,0
2678,2020-05-01,0
2678,2020-06-01,0
2678,2020-07-01,0
2678,2020-08-01,0
2678,2020-09-01,47.53
2678,2020-10-01,0
2679,2020-01-01,0
2679,2020-02-01,0
2679,2020-03-01,1.59
2679,2020-04-01,0
2679,2020-05-01,0
2679,2020-06-01,0
2679,2020-07-01,0
2679,2020-08-01,0
2679,2020-09-01,0
2679,2020-10-01,0
2680,2020-01-01,0
2680,2020-02-01,0
2680,2020-03-01,0
2680,2020-04-01,0
2680,2020-05-01,30.78
2680,2020-06-01,36.48
2680,2020-07-01,49.91
2680,2020-08-01,13.28
2680,2020-09-01,29.88
2680,2020-10-01,0
2681,2020-01-01,0
2681,2020-02-01,0
2681,2020-03-01,0
2681,2020-04-01,0
2681,2020-05-01,56.88
2681,2020-06-01,96.26
2681,2020-07-01,8.45
2681,2020-08-01,8.47
2681,2020-09-01,31.23
2681,2020-10-01,0
2683,2020-01-01,0
2683,2020-02-01,0
2683,2020-03-01,0
2683,2020-04-01,0
2683,2020-05-01,72.93
2683,2020-06-01,74.21
2683,2020-07-01,0
2683,2020-08-01,95.85
2683,2020-09-01,47.32
2683,2020-10-01,45.3
2684,2020-01-01,0
2684,2020-02-01,0
2684,2020-03-01,0
2684,2020-04-01,0
2684,2020-05-01,67.67
2684,2020-06-01,75.68
2684,2020-07-01,49.37
2684,2020-08-01,0
2684,2020-09-01,53.11
2684,2020-10-01,56.02
2685,2020-01-01,0
2685,2020-02-01,0
2685,2020-03-01,0
2685,2020-04-01,53.17
2685,2020-05-01,56.51
2685,2020-06-01,0
2685,2020-07-01,0
2685,2020-08-01,64.73
2685,2020-09-01,33.92
2685,2020-10-01,69.16
2686,2020-01-01,0
2686,2020-02-01,0
2686,2020-03-01,0
2686,2020-04-01,0
2686,2020-05-01,0
2686,2020-06-01,0
2686,2020-07-01,38.5
2686,2020-08-01,47.79
2686,2020-09-01,83.26
2686,2020-10-01,0
2687,2020-01-01,0
2687,2020-02-01,0
2687,2020-03-01,0
2687,2020-04-01,7.73
2687,2020-05-01,0
2687,2020-06-01,51.05
2687,2020-07-01,77.07
2687,2020-08-01,99.19
2687,2020-09-01,0
2687,2020-10-01,88.63
2688,2020-01-01,0
2688,2020-02-01,0
2688,2020-03-01,0
2688,2020-04-01,53
2688,2020-05-01,0
2688,2020-06-01,0
2688,2020-07-01,0
2688,2020-08-01,0
2688,2020-09-01,0
2688,2020-10-01,0
2689,2020-01-01,0
2689,2020-02-01,0
2689,2020-03-01,0
2689,2020-04-01,98.2
2689,2020-05-01,0
2689,2020-06-01,0
2689,2020-07-01,0
2689,2020-08-01,0
2689,2020-09-01,0
2689,2020-10-01,0
2690,2020-01-01,0
2690,2020-02-01,0
2690,2020-03-01,0
2690,2020-04-01,0
2690,2020-05-01,0
2690,2020-06-01,62.49
2690,2020-07-01,83.33
2690,2020-08-01,40.1
2690,2020-09-01,0
2690,2020-10-01,0
2691,2020-01-01,0
2691,2020-02-01,0
2691,2020-03-01,0
2691,2020-04-01,0
2691,2020-05-01,0
2691,2020-06-01,62.92
2691,2020-07-01,24.01
2691,2020-08-01,0
2691,2020-09-01,0
2691,2020-10-01,16.11
2692,2020-01-01,0
2692,2020-02-01,0
2692,2020-03-01,0
2692,2020-04-01,0
2692,2020-05-01,0
2692,2020-06-01,0
2692,2020-07-01,0
2692,2020-08-01,0
2692,2020-09-01,0
2692,2020-10-01,0
2693,2020-01-01,0
2693,2020-02-01,0
2693,2020-03-01,0
2693,2020-04-01,0
2693,2020-05-01,35.34
2693,2020-06-01,38.39
2693,2020-07-01,0
2693,2020-08-01,0
2693,2020-09-01,0
2693,2020-10-01,0
2694,2020-01-01,0
2694,2020-02-01,0
2694,2020-03-01,0
2694,2020-04-01,0
2694,2020-05-01,0
2694,2020-06-01,0
2694,2020-07-01,0
2694,2020-08-01,49.77
2694,2020-09-01,19.24
2694,2020-10-01,0
2695,2020-01-01,0
2695,2020-02-01,0
2695,2020-03-01,0
2695,2020-04-01,0
2695,2020-05-01,0
2695,2020-06-01,35.5
2695,2020-07-01,28.6
2695,2020-08-01,0
2695,2020-09-01,0
2695,2020-10-01,0
2696,2020-01-01,0
2696,2020-02-01,0
2696,2020-03-01,0
2696,2020-04-01,17.15
2696,2020-05-01,92.34
2696,2020-06-01,0
2696,2020-07-01,0
2696,2020-08-01,0
2696,2020-09-01,0
2696,2020-10-01,0
2698,2020-01-01,0
2698,2020-02-01,0
2698,2020-03-01,0
2698,2020-04-01,0
2698,2020-05-01,33.22
2698,2020-06-01,50.77
2698,2020-07-01,37.59
2698,2020-08-01,18.03
2698,2020-09-01,1.93
2698,2020-10-01,0
2699,2020-01-01,0
2699,2020-02-01,0
2699,2020-03-01,0
2699,2020-04-01,59.17
2699,2020-05-01,7.78
2699,2020-06-01,35.22
2699,2020-07-01,84.58
2699,2020-08-01,58.98
2699,2020-09-01,31.67
2699,2020-10-01,0
2700,2020-01-01,0
2700,2020-02-01,0
2700,2020-03-01,0
2700,2020-04-01,42.6
2700,2020-05-01,45.45
2700,2020-06-01,0
2700,2020-07-01,0
2700,2020-08-01,0
2700,2020-09-01,76.07
2700,2020-10-01,45.33
2701,2020-01-01,0
2701,2020-02-01,0
2701,2020-03-01,0
2701,2020-04-01,0
2701,2020-05-01,43.17
2701,2020-06-01,28.38
2701,2020-07-01,0
2701,2020-08-01,28.64
2701,2020-09-01,0
2701,2020-10-01,0
2702,2020-01-01,0
2702,2020-02-01,0
2702,2020-03-01,0
2702,2020-04-01,43.84
2702,2020-05-01,28.84
2702,2020-06-01,0
2702,2020-07-01,47.78
2702,2020-08-01,0
2702,2020-09-01,0
2702,2020-10-01,33.24
2703,2020-01-01,0
2703,2020-02-01,0
2703,2020-03-01,0
2703,2020-04-01,0
2703,2020-05-01,50.14
2703,2020-06-01,37.15
2703,2020-07-01,57.63
2703,2020-08-01,31.85
2703,2020-09-01,58.3
2703,2020-10-01,39.39
2704,2020-01-01,0
2704,2020-02-01,0
2704,2020-03-01,0
2704,2020-04-01,0
2704,2020-05-01,37.78
2704,2020-06-01,47.56
2704,2020-07-01,34.68
2704,2020-08-01,16.08
2704,2020-09-01,0
2704,2020-10-01,0
2705,2020-01-01,0
2705,2020-02-01,0
2705,2020-03-01,0
2705,2020-04-01,26.61
2705,2020-05-01,0
2705,2020-06-01,0
2705,2020-07-01,0
2705,2020-08-01,0
2705,2020-09-01,0
2705,2020-10-01,0
2706,2020-01-01,0
2706,2020-02-01,0
2706,2020-03-01,0
2706,2020-04-01,0
2706,2020-05-01,24.98
2706,2020-06-01,33.67
2706,2020-07-01,39.94
2706,2020-08-01,36.6
2706,2020-09-01,0
2706,2020-10-01,0
2708,2020-01-01,0
2708,2020-02-01,0
2708,2020-03-01,0
2708,2020-04-01,77.28
2708,2020-05-01,61.59
2708,2020-06-01,75.08
2708,2020-07-01,5.03
2708,2020-08-01,33.64
2708,2020-09-01,48.94
2708,2020-10-01,45.31
2709,2020-01-01,0
2709,2020-02-01,0
2709,2020-03-01,0.96
2709,2020-04-01,20.26
2709,2020-05-01,0
2709,2020-06-01,11.37
2709,2020-07-01,2.15
2709,2020-08-01,4.62
2709,2020-09-01,39.59
2709,2020-10-01,0
2710,2020-01-01,0
2710,2020-02-01,0
2710,2020-03-01,60.55
2710,2020-04-01,0
2710,2020-05-01,0
2710,2020-06-01,0
2710,2020-07-01,0
2710,2020-08-01,0
2710,2020-09-01,0
2710,2020-10-01,0
2711,2020-01-01,0
2711,2020-02-01,0
2711,2020-03-01,0
2711,2020-04-01,0
2711,2020-05-01,0
2711,2020-06-01,0
2711,2020-07-01,0
2711,2020-08-01,0
2711,2020-09-01,0
2711,2020-10-01,0
2712,2020-01-01,0
2712,2020-02-01,0
2712,2020-03-01,53.56
2712,2020-04-01,0
2712,2020-05-01,0
2712,2020-06-01,0
2712,2020-07-01,0
2712,2020-08-01,0
2712,2020-09-01,0
2712,2020-10-01,0
2713,2020-01-01,0
2713,2020-02-01,0
2713,2020-03-01,0
2713,2020-04-01,0
2713,2020-05-01,0
2713,2020-06-01,0
2713,2020-07-01,0
2713,2020-08-01,0
2713,2020-09-01,0
2713,2020-10-01,0
2714,2020-01-01,0
2714,2020-02-01,0
2714,2020-03-01,0
2714,2020-04-01,0
2714,2020-05-01,25.23
2714,2020-06-01,15.95
2714,2020-07-01,39.11
2714,2020-08-01,23.49
2714,2020-09-01,40.09
2714,2020-10-01,0
2715,2020-01-01,0
2715,2020-02-01,55.13
2715,2020-03-01,40.08
2715,2020-04-01,51.03
2715,2020-05-01,11.27
2715,2020-06-01,57.76
2715,2020-07-01,0
2715,2020-08-01,0
2715,2020-09-01,88.33
2715,2020-10-01,0
2716,2020-01-01,0
2716,2020-02-01,47.69
2716,2020-03-01,31.61
2716,2020-04-01,45.45
2716,2020-05-01,0
2716,2020-06-01,18.01
2716,2020-07-01,38.52
2716,2020-08-01,15.28
2716,2020-09-01,0
2716,2020-10-01,45.68
2717,2020-01-01,0
2717,2020-02-01,0
2717,2020-03-01,0
2717,2020-04-01,0
2717,2020-05-01,0
2717,2020-06-01,0
2717,2020-07-01,0
2717,2020-08-01,64
2717,2020-09-01,0
2717,2020-10-01,0
2718,2020-01-01,0
2718,2020-02-01,0
2718,2020-03-01,0
2718,2020-04-01,93.68
2718,2020-05-01,0
2718,2020-06-01,0
2718,2020-07-01,0
2718,2020-08-01,0
2718,2020-09-01,0
2718,2020-10-01,0
2719,2020-01-01,0
2719,2020-02-01,0
2719,2020-03-01,0
2719,2020-04-01,0
2719,2020-05-01,0
2719,2020-06-01,0
2719,2020-07-01,0
2719,2020-08-01,0
2719,2020-09-01,0
2719,2020-10-01,0
2720,2020-01-01,0
2720,2020-02-01,0
2720,2020-03-01,0
2720,2020-04-01,0
2720,2020-05-01,0
2720,2020-06-01,0
2720,2020-07-01,0
2720,2020-08-01,0
2720,2020-09-01,0
2720,2020-10-01,0
2721,2020-01-01,0
2721,2020-02-01,34.85
2721,2020-03-01,42.9
2721,2020-04-01,0
2721,2020-05-01,0
2721,2020-06-01,0
2721,2020-07-01,0
2721,2020-08-01,0
2721,2020-09-01,0
2721,2020-10-01,0
2722,2020-01-01,0
2722,2020-02-01,79.54
2722,2020-03-01,0
2722,2020-04-01,0
2722,2020-05-01,0
2722,2020-06-01,0
2722,2020-07-01,0
2722,2020-08-01,0
2722,2020-09-01,0
2722,2020-10-01,0
2723,2020-01-01,0
2723,2020-02-01,0
2723,2020-03-01,0
2723,2020-04-01,0
2723,2020-05-01,0
2723,2020-06-01,0
2723,2020-07-01,12.25
2723,2020-08-01,0
2723,2020-09-01,0
2723,2020-10-01,0
2724,2020-01-01,0
2724,2020-02-01,0
2724,2020-03-01,0
2724,2020-04-01,0
2724,2020-05-01,0
2724,2020-06-01,0
2724,2020-07-01,0
2724,2020-08-01,0
2724,2020-09-01,0
2724,2020-10-01,0
2725,2020-01-01,0
2725,2020-02-01,0
2725,2020-03-01,26.05
2725,2020-04-01,1.21
2725,2020-05-01,0
2725,2020-06-01,0
2725,2020-07-01,0
2725,2020-08-01,0
2725,2020-09-01,0
2725,2020-10-01,0
2726,2020-01-01,0
2726,2020-02-01,0
2726,2020-03-01,29.84
2726,2020-04-01,0
2726,2020-05-01,0
2726,2020-06-01,0
2726,2020-07-01,0
2726,2020-08-01,0
2726,2020-09-01,0
2726,2020-10-01,0
2727,2020-01-01,0
2727,2020-02-01,0
2727,2020-03-01,0
2727,2020-04-01,0
2727,2020-05-01,0
2727,2020-06-01,0
2727,2020-07-01,0
2727,2020-08-01,0
2727,2020-09-01,0
2727,2020-10-01,0
2728,2020-01-01,0
2728,2020-02-01,0
2728,2020-03-01,0
2728,2020-04-01,0
2728,2020-05-01,0
2728,2020-06-01,0
2728,2020-07-01,0
2728,2020-08-01,0
2728,2020-09-01,0
2728,2020-10-01,0
2729,2020-01-01,0
2729,2020-02-01,0
2729,2020-03-01,0
2729,2020-04-01,0
2729,2020-05-01,0
2729,2020-06-01,0
2729,2020-07-01,0
2729,2020-08-01,0
2729,2020-09-01,0
2729,2020-10-01,0
2730,2020-01-01,0
2730,2020-02-01,0
2730,2020-03-01,0
2730,2020-04-01,0
2730,2020-05-01,0
2730,2020-06-01,0
2730,2020-07-01,0
2730,2020-08-01,0
2730,2020-09-01,0
2730,2020-10-01,0
2731,2020-01-01,0
2731,2020-02-01,0
2731,2020-03-01,0
2731,2020-04-01,0
2731,2020-05-01,0
2731,2020-06-01,0
2731,2020-07-01,0
2731,2020-08-01,0
2731,2020-09-01,0
2731,2020-10-01,0
2732,2020-01-01,0
2732,2020-02-01,0
2732,2020-03-01,0
2732,2020-04-01,0
2732,2020-05-01,0
2732,2020-06-01,0
2732,2020-07-01,0
2732,2020-08-01,0
2732,2020-09-01,0
2732,2020-10-01,0
2733,2020-01-01,0
2733,2020-02-01,0
2733,2020-03-01,0
2733,2020-04-01,0
2733,2020-05-01,0
2733,2020-06-01,0
2733,2020-07-01,0
2733,2020-08-01,0
2733,2020-09-01,0
2733,2020-10-01,0
2734,2020-01-01,52.41
2734,2020-02-01,0
2734,2020-03-01,34.72
2734,2020-04-01,0
2734,2020-05-01,0
2734,2020-06-01,0
2734,2020-07-01,6.37
2734,2020-08-01,0
2734,2020-09-01,0
2734,2020-10-01,0
2735,2020-01-01,89.9
2735,2020-02-01,24.97
2735,2020-03-01,0
2735,2020-04-01,0
2735,2020-05-01,26.67
2735,2020-06-01,0
2735,2020-07-01,84.99
2735,2020-08-01,0
2735,2020-09-01,0
2735,2020-10-01,0
2736,2020-01-01,63.28
2736,2020-02-01,6.7
2736,2020-03-01,0
2736,2020-04-01,0
2736,2020-05-01,0
2736,2020-06-01,0
2736,2020-07-01,0
2736,2020-08-01,0
2736,2020-09-01,0
2736,2020-10-01,0
2737,2020-01-01,0
2737,2020-02-01,0
2737,2020-03-01,0
2737,2020-04-01,0
2737,2020-05-01,0
2737,2020-06-01,0
2737,2020-07-01,0
2737,2020-08-01,0
2737,2020-09-01,0
2737,2020-10-01,54.46
2738,2020-01-01,0
2738,2020-02-01,0
2738,2020-03-01,0
2738,2020-04-01,42.34
2738,2020-05-01,0
2738,2020-06-01,0
2738,2020-07-01,0
2738,2020-08-01,0
2738,2020-09-01,0
2738,2020-10-01,0
2739,2020-01-01,0
2739,2020-02-01,0
2739,2020-03-01,84.42
2739,2020-04-01,35.01
2739,2020-05-01,20.4
2739,2020-06-01,30.07
2739,2020-07-01,0
2739,2020-08-01,0
2739,2020-09-01,12.63
2739,2020-10-01,0
2740,2020-01-01,5.02
2740,2020-02-01,0
2740,2020-03-01,13.16
2740,2020-04-01,0
2740,2020-05-01,0
2740,2020-06-01,0
2740,2020-07-01,0
2740,2020-08-01,0
2740,2020-09-01,77.12
2740,2020-10-01,0
2741,2020-01-01,47.13
2741,2020-02-01,0
2741,2020-03-01,82.72
2741,2020-04-01,34.89
2741,2020-05-01,0
2741,2020-06-01,0
2741,2020-07-01,0
2741,2020-08-01,9.81
2741,2020-09-01,0
2741,2020-10-01,0
2742,2020-01-01,0
2742,2020-02-01,58.02
2742,2020-03-01,49.73
2742,2020-04-01,29.29
2742,2020-05-01,0
2742,2020-06-01,54.13
2742,2020-07-01,0
2742,2020-08-01,21.19
2742,2020-09-01,0
2742,2020-10-01,40.01
2743,2020-01-01,0
2743,2020-02-01,0
2743,2020-03-01,0
2743,2020-04-01,40.67
2743,2020-05-01,0
2743,2020-06-01,0
2743,2020-07-01,0
2743,2020-08-01,0
2743,2020-09-01,42.84
2743,2020-10-01,0
2744,2020-01-01,0
2744,2020-02-01,0
2744,2020-03-01,1.71
2744,2020-04-01,0
2744,2020-05-01,28.87
2744,2020-06-01,0
2744,2020-07-01,7
2744,2020-08-01,27.47
2744,2020-09-01,45.45
2744,2020-10-01,0
2745,2020-01-01,51.14
2745,2020-02-01,0
2745,2020-03-01,0
2745,2020-04-01,0
2745,2020-05-01,35.92
2745,2020-06-01,0
2745,2020-07-01,0
2745,2020-08-01,0
2745,2020-09-01,0
2745,2020-10-01,0
2746,2020-01-01,0
2746,2020-02-01,0
2746,2020-03-01,0
2746,2020-04-01,0
2746,2020-05-01,0
2746,2020-06-01,0
2746,2020-07-01,0
2746,2020-08-01,0
2746,2020-09-01,2.66
2746,2020-10-01,0
2747,2020-01-01,0
2747,2020-02-01,0
2747,2020-03-01,0
2747,2020-04-01,45.43
2747,2020-05-01,0
2747,2020-06-01,0
2747,2020-07-01,0
2747,2020-08-01,0
2747,2020-09-01,0
2747,2020-10-01,0
2748,2020-01-01,0
2748,2020-02-01,0
2748,2020-03-01,0
2748,2020-04-01,0
2748,2020-05-01,0
2748,2020-06-01,0
2748,2020-07-01,0
2748,2020-08-01,0
2748,2020-09-01,0
2748,2020-10-01,0
2749,2020-01-01,0
2749,2020-02-01,0
2749,2020-03-01,0
2749,2020-04-01,0
2749,2020-05-01,0
2749,2020-06-01,0
2749,2020-07-01,0
2749,2020-08-01,0
2749,2020-09-01,0
2749,2020-10-01,0
2750,2020-01-01,0
2750,2020-02-01,0
2750,2020-03-01,0
2750,2020-04-01,0
2750,2020-05-01,0
2750,2020-06-01,0
2750,2020-07-01,0
2750,2020-08-01,0
2750,2020-09-01,0
2750,2020-10-01,0
2751,2020-01-01,0
2751,2020-02-01,0
2751,2020-03-01,0
2751,2020-04-01,0
2751,2020-05-01,0
2751,2020-06-01,0
2751,2020-07-01,0
2751,2020-08-01,0
2751,2020-09-01,0
2751,2020-10-01,0
2752,2020-01-01,0
2752,2020-02-01,74.43
2752,2020-03-01,0
2752,2020-04-01,0
2752,2020-05-01,54.77
2752,2020-06-01,0
2752,2020-07-01,0
2752,2020-08-01,0
2752,2020-09-01,0
2752,2020-10-01,0
2753,2020-01-01,0
2753,2020-02-01,0
2753,2020-03-01,0
2753,2020-04-01,0
2753,2020-05-01,0
2753,2020-06-01,0
2753,2020-07-01,0
2753,2020-08-01,0
2753,2020-09-01,0
2753,2020-10-01,0
2754,2020-01-01,0
2754,2020-02-01,0
2754,2020-03-01,0
2754,2020-04-01,0
2754,2020-05-01,0
2754,2020-06-01,0
2754,2020-07-01,0
2754,2020-08-01,0
2754,2020-09-01,0
2754,2020-10-01,0
2755,2020-01-01,0
2755,2020-02-01,27.4
2755,2020-03-01,45.02
2755,2020-04-01,35.01
2755,2020-05-01,0
2755,2020-06-01,0
2755,2020-07-01,0
2755,2020-08-01,0
2755,2020-09-01,0
2755,2020-10-01,0
2756,2020-01-01,0
2756,2020-02-01,0
2756,2020-03-01,0
2756,2020-04-01,0
2756,2020-05-01,0
2756,2020-06-01,84.56
2756,2020-07-01,0
2756,2020-08-01,0
2756,2020-09-01,53.72
2756,2020-10-01,0
2757,2020-01-01,0
2757,2020-02-01,0
2757,2020-03-01,0
2757,2020-04-01,0
2757,2020-05-01,0
2757,2020-06-01,0
2757,2020-07-01,0
2757,2020-08-01,0
2757,2020-09-01,0
2757,2020-10-01,0
2758,2020-01-01,0
2758,2020-02-01,0
2758,2020-03-01,0
2758,2020-04-01,0
2758,2020-05-01,0
2758,2020-06-01,0
2758,2020-07-01,0
2758,2020-08-01,0
2758,2020-09-01,0
2758,2020-10-01,0
2759,2020-01-01,0
2759,2020-02-01,1.95
2759,2020-03-01,34.92
2759,2020-04-01,0
2759,2020-05-01,30.75
2759,2020-06-01,0
2759,2020-07-01,0
2759,2020-08-01,0
2759,2020-09-01,0
2759,2020-10-01,0
2760,2020-01-01,0
2760,2020-02-01,64.27
2760,2020-03-01,0
2760,2020-04-01,0
2760,2020-05-01,60.29
2760,2020-06-01,0
2760,2020-07-01,34.22
2760,2020-08-01,0
2760,2020-09-01,0
2760,2020-10-01,0
2761,2020-01-01,0
2761,2020-02-01,0
2761,2020-03-01,0
2761,2020-04-01,0
2761,2020-05-01,0
2761,2020-06-01,0
2761,2020-07-01,0
2761,2020-08-01,47.8
2761,2020-09-01,57.6
2761,2020-10-01,0
2762,2020-01-01,0
2762,2020-02-01,0
2762,2020-03-01,0
2762,2020-04-01,0
2762,2020-05-01,0
2762,2020-06-01,0
2762,2020-07-01,0
2762,2020-08-01,0
2762,2020-09-01,0
2762,2020-10-01,94.84
2763,2020-01-01,0
2763,2020-02-01,0
2763,2020-03-01,0
2763,2020-04-01,0
2763,2020-05-01,0
2763,2020-06-01,0
2763,2020-07-01,0
2763,2020-08-01,0
2763,2020-09-01,0
2763,2020-10-01,0
2764,2020-01-01,0
2764,2020-02-01,0
2764,2020-03-01,0
